,Date,Value,DValue,Value_shift_3d,Value_shift_4d,Value_shift_5d,Value_shift_10d,DValue_shift_3d,DValue_shift_4d,DValue_shift_5d,DValue_shift_3d_average_2d,DValue_shift_3d_average_3d,DValue_shift_3d_average_4d,Value_shift_3d_average_2d,Value_shift_3d_average_3d,Value_shift_3d_average_4d,CloudCover,New_snow_blanket,Percipitation,Snow_blanket,Sun_duration,TemperatureAvg,TemperatureMax,TemperatureMin,CloudCover_average_4d,Percipitation_average_3d,Percipitation_average_6d,Percipitation_average_10d,Percipitation_average_25d,CloudCover_average_18d,CloudCover_average_9d,New_snow_blanket_average_60d,Sun_duration_average_10d,Sun_duration_average_3d,TemperatureAvg_average_3d,Sun_duration_shift_2d,CloudCover_shift_2d,Snow_blanket_shift_50d,Snow_blanket_shift_30d,Percipitation_shift_2d
499,2011-07-24,275.71,0.06999999999999318,275.65,275.66,275.66,275.68,-0.010000000000047748,0.0,0.0,-0.005000000000023874,-0.0033333333333492496,-0.002500000000011937,275.65500000000395,275.65666666666834,275.6575000000002,100.0,0.0,65.5,0.0,0.0,12.8,18.1,11.4,70.75,28.566666666666677,16.333333333333332,12.720000000000006,5.667999999999999,47.05555555555556,59.333333333333336,0.0,6.889999999999999,4.333333333333325,17.13333333333333,10.2,43.0,0.0,0.0,0.0
500,2011-07-25,275.81,0.10000000000002274,275.65,275.65,275.66,275.67,0.0,-0.010000000000047748,0.0,-0.005000000000023874,-0.0033333333333492496,-0.002500000000011937,275.65000000000396,275.65333333333496,275.65500000000014,93.0,0.0,7.8,0.0,0.0,14.9,17.7,12.0,82.25,31.166666666666675,16.88333333333333,13.500000000000005,5.98,50.388888888888886,63.333333333333336,0.0,6.8199999999999985,0.9333333333333252,15.133333333333328,2.8,93.0,0.0,0.0,20.2
501,2011-07-26,275.85,0.040000000000020464,275.64,275.65,275.65,275.66,-0.009999999999990905,0.0,-0.010000000000047748,-0.0049999999999954525,-0.006666666666679551,-0.005000000000009663,275.64500000000396,275.6466666666683,275.65000000000015,60.0,0.0,0.0,0.0,7.1,17.5,22.5,12.6,86.5,24.43333333333334,16.666666666666664,12.760000000000005,5.98,52.44444444444444,66.33333333333333,0.0,6.679999999999998,2.3666666666666587,15.066666666666663,0.0,100.0,0.0,0.0,65.5
502,2011-07-27,275.87,0.01999999999998181,275.71,275.64,275.65,275.66,0.06999999999999318,-0.009999999999990905,0.0,0.030000000000001137,0.020000000000000757,0.012499999999988631,275.675000000004,275.6666666666683,275.66250000000014,57.0,0.0,0.0,0.0,10.1,20.0,25.9,12.8,77.5,2.6000000000000085,15.58333333333333,12.760000000000005,5.812,54.888888888888886,66.33333333333333,0.0,6.479999999999999,5.7333333333333245,17.466666666666665,0.0,93.0,0.0,0.0,7.8
503,2011-07-28,275.88,0.009999999999990905,275.81,275.71,275.64,275.66,0.10000000000002274,0.06999999999999318,-0.009999999999990905,0.08500000000000796,0.05333333333334167,0.04000000000000625,275.760000000004,275.7200000000017,275.7025000000001,77.0,0.0,5.2,0.0,1.1,18.3,22.0,15.2,71.75,1.7333333333333416,16.45,11.100000000000005,6.02,58.611111111111114,69.66666666666667,0.0,5.869999999999997,6.099999999999992,18.599999999999998,7.1,60.0,0.0,0.0,0.0
504,2011-07-29,275.87,-0.009999999999990905,275.85,275.81,275.71,275.66,0.040000000000020464,0.10000000000002274,0.06999999999999318,0.0700000000000216,0.07000000000001212,0.05000000000001137,275.830000000004,275.79000000000167,275.75250000000005,70.0,0.0,0.5,0.0,7.5,19.1,25.5,13.5,66.0,1.9000000000000083,13.166666666666664,10.700000000000005,6.04,60.44444444444444,71.11111111111111,0.0,5.799999999999997,6.2333333333333245,19.13333333333333,10.1,57.0,0.0,0.0,0.0
505,2011-07-30,275.87,0.0,275.87,275.85,275.81,275.66,0.01999999999998181,0.040000000000020464,0.10000000000002274,0.030000000000001137,0.05333333333334167,0.05750000000000455,275.860000000004,275.843333333335,275.81000000000006,83.0,0.0,0.8,0.0,3.6,18.5,24.7,13.8,71.75,2.166666666666675,2.3833333333333306,10.650000000000004,6.072,63.388888888888886,75.11111111111111,0.0,5.439999999999997,4.066666666666658,18.63333333333333,1.1,77.0,0.0,0.0,5.2
506,2011-07-31,275.86,-0.009999999999990905,275.88,275.87,275.85,275.65,0.009999999999990905,0.01999999999998181,0.040000000000020464,0.014999999999986358,0.02333333333333106,0.04250000000000398,275.875000000004,275.8666666666683,275.8525000000001,30.0,0.0,1.2,0.0,7.7,20.4,26.4,15.1,65.0,0.8333333333333416,1.2833333333333303,10.120000000000005,5.707999999999999,63.0,73.66666666666667,0.0,5.009999999999997,6.266666666666659,19.33333333333333,7.5,70.0,0.0,0.0,0.5
507,2011-08-01,275.85,-0.009999999999990905,275.87,275.88,275.87,275.65,-0.009999999999990905,0.009999999999990905,0.01999999999998181,0.0,0.006666666666660603,0.015000000000000568,275.875000000004,275.8733333333349,275.86750000000006,67.0,0.0,2.3,0.0,4.0,19.2,24.5,15.0,62.5,1.4333333333333416,1.6666666666666636,10.350000000000005,5.8,64.5,70.77777777777777,0.0,4.389999999999998,5.099999999999992,19.366666666666664,3.6,83.0,0.0,0.0,0.8
508,2011-08-02,275.84,-0.010000000000047748,275.87,275.87,275.88,275.64,0.0,-0.009999999999990905,0.009999999999990905,-0.0049999999999954525,0.0,0.0049999999999954525,275.870000000004,275.8733333333349,275.87250000000006,33.0,0.0,0.0,0.0,11.8,21.7,28.0,14.8,53.25,1.166666666666675,1.6666666666666636,8.330000000000004,5.8,61.333333333333336,63.333333333333336,0.0,5.289999999999997,7.833333333333325,20.433333333333326,7.7,30.0,0.0,0.0,1.2
509,2011-08-03,275.83,-0.009999999999990905,275.86,275.87,275.87,275.71,-0.009999999999990905,0.0,-0.009999999999990905,-0.0049999999999954525,-0.006666666666660603,-0.0024999999999977263,275.865000000004,275.86666666666827,275.8700000000001,40.0,0.0,0.0,0.0,11.5,23.6,30.2,16.1,42.5,0.7666666666666749,0.799999999999997,1.780000000000004,5.8,60.388888888888886,57.44444444444444,0.0,6.439999999999998,9.09999999999999,21.49999999999999,4.0,67.0,0.0,0.0,2.3
510,2011-08-04,275.82,-0.009999999999990905,275.85,275.86,275.87,275.81,-0.009999999999990905,-0.009999999999990905,0.0,-0.009999999999990905,-0.006666666666660603,-0.007499999999993179,275.855000000004,275.8600000000016,275.86250000000007,53.0,0.0,0.0,0.0,8.1,21.6,28.9,18.5,48.25,8.289665250534503e-15,0.7166666666666637,1.000000000000004,5.8,61.5,56.666666666666664,0.0,7.249999999999997,10.466666666666656,22.299999999999986,11.8,33.0,0.0,0.0,0.0
511,2011-08-05,275.82,0.0,275.84,275.85,275.86,275.85,-0.010000000000047748,-0.009999999999990905,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.00750000000000739,275.84500000000395,275.8500000000016,275.855,50.0,0.0,2.1,0.0,8.1,22.3,27.6,17.6,44.0,0.7000000000000083,0.9333333333333305,1.210000000000004,5.8839999999999995,61.111111111111114,55.888888888888886,0.0,7.349999999999997,9.233333333333324,22.499999999999986,11.5,40.0,0.0,0.0,0.0
512,2011-08-06,275.82,0.0,275.83,275.84,275.85,275.87,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.83500000000396,275.8400000000016,275.845,50.0,0.0,0.0,0.0,6.0,22.7,26.4,17.5,48.25,0.7000000000000083,0.7333333333333304,1.210000000000004,5.8839999999999995,61.27777777777778,52.888888888888886,0.0,6.939999999999998,7.3999999999999915,22.19999999999999,8.1,53.0,0.0,0.0,0.0
513,2011-08-07,275.81,-0.009999999999990905,275.82,275.83,275.84,275.88,-0.009999999999990905,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000009853,-0.010000000000005116,275.825000000004,275.83000000000163,275.83500000000004,50.0,0.0,0.0,0.0,11.2,25.0,29.5,19.5,50.75,0.7000000000000083,0.34999999999999715,0.6900000000000038,5.8839999999999995,60.888888888888886,50.666666666666664,0.0,7.949999999999998,8.433333333333325,23.333333333333325,8.1,50.0,0.0,0.0,2.1
514,2011-08-08,275.81,0.0,275.82,275.82,275.83,275.87,0.0,-0.009999999999990905,-0.009999999999990905,-0.0049999999999954525,-0.006666666666660603,-0.00750000000000739,275.82000000000403,275.82333333333503,275.8275,50.0,0.0,0.0,0.0,6.5,23.1,27.8,19.5,50.0,8.289665250534503e-15,0.34999999999999715,0.6400000000000039,5.8839999999999995,61.05555555555556,47.0,0.0,7.849999999999999,7.8999999999999915,23.59999999999999,6.0,50.0,0.0,0.0,0.0
515,2011-08-09,275.82,0.009999999999990905,275.82,275.82,275.82,275.87,0.0,0.0,-0.009999999999990905,0.0,-0.0033333333333303017,-0.0049999999999954525,275.82000000000403,275.8200000000017,275.8225,83.0,0.0,33.2,0.0,5.6,15.7,22.1,13.1,58.25,11.066666666666677,5.88333333333333,3.880000000000005,7.212000000000001,63.27777777777778,52.888888888888886,0.0,8.049999999999999,7.766666666666659,21.266666666666655,11.2,50.0,0.0,0.0,0.0
516,2011-08-10,275.84,0.01999999999998181,275.81,275.82,275.82,275.86,-0.009999999999990905,0.0,0.0,-0.0049999999999954525,-0.0033333333333303017,-0.0049999999999954525,275.81500000000403,275.81666666666837,275.8175,33.0,0.0,1.6,0.0,10.9,16.9,22.9,11.4,54.0,11.60000000000001,6.149999999999998,3.9200000000000044,6.98,59.94444444444444,49.111111111111114,0.0,8.37,7.666666666666658,18.566666666666652,6.5,50.0,0.0,0.0,0.0
517,2011-08-11,275.86,0.020000000000038654,275.81,275.81,275.82,275.85,0.0,-0.009999999999990905,0.0,-0.0049999999999954525,-0.0033333333333303017,-0.0024999999999977263,275.81000000000404,275.81333333333504,275.815,10.0,0.0,0.0,0.0,13.6,18.6,25.1,9.4,44.0,11.60000000000001,5.799999999999997,3.690000000000005,6.98,54.94444444444444,46.55555555555556,0.0,9.329999999999998,10.033333333333324,17.066666666666652,5.6,83.0,0.0,0.0,33.2
518,2011-08-12,275.87,0.009999999999990905,275.82,275.81,275.81,275.84,0.009999999999990905,0.0,-0.009999999999990905,0.0049999999999954525,0.0,0.0,275.81500000000403,275.81333333333504,275.815,33.0,0.0,0.0,0.0,13.2,20.4,27.5,12.2,39.75,0.5333333333333433,5.799999999999997,3.690000000000005,6.108,51.611111111111114,45.77777777777778,0.0,9.469999999999999,12.566666666666656,18.633333333333315,10.9,33.0,0.0,0.0,1.6
519,2011-08-13,275.87,0.0,275.84,275.82,275.81,275.83,0.01999999999998181,0.009999999999990905,0.0,0.014999999999986358,0.009999999999990905,0.0049999999999954525,275.830000000004,275.82333333333503,275.82,30.0,0.0,0.0,0.0,9.0,21.3,28.2,13.7,26.5,9.917992353318065e-15,5.799999999999997,3.690000000000005,5.928,49.94444444444444,43.22222222222222,0.0,9.219999999999999,11.933333333333323,20.099999999999984,13.6,10.0,0.0,0.0,0.0
520,2011-08-14,275.86,-0.009999999999990905,275.86,275.84,275.82,275.82,0.020000000000038654,0.01999999999998181,0.009999999999990905,0.020000000000010232,0.016666666666670455,0.012500000000002842,275.850000000004,275.8400000000017,275.8325,23.0,0.0,0.0,0.0,13.4,23.5,30.6,15.0,24.0,9.917992353318065e-15,5.799999999999997,3.690000000000005,5.8759999999999994,48.05555555555556,40.22222222222222,0.0,9.75,11.866666666666655,21.73333333333332,13.2,33.0,0.0,0.0,0.0
521,2011-08-15,275.86,0.0,275.87,275.86,275.84,275.82,0.009999999999990905,0.020000000000038654,0.01999999999998181,0.01500000000001478,0.016666666666670455,0.015000000000000568,275.865000000004,275.85666666666833,275.84749999999997,53.0,0.0,0.0,0.0,10.7,23.4,30.0,15.6,34.75,9.917992353318065e-15,0.26666666666666333,3.480000000000005,5.615999999999999,46.72222222222222,40.55555555555556,0.0,10.010000000000002,11.033333333333323,22.73333333333332,9.0,30.0,0.0,0.0,0.0
522,2011-08-16,275.85,-0.009999999999990905,275.87,275.87,275.86,275.82,0.0,0.009999999999990905,0.020000000000038654,0.0049999999999954525,0.010000000000009853,0.012500000000002842,275.870000000004,275.8666666666684,275.85999999999996,30.0,0.0,0.0,0.0,13.2,22.8,27.8,17.3,34.0,9.917992353318065e-15,-3.3306690738754696e-15,3.480000000000005,5.615999999999999,44.5,38.333333333333336,0.0,10.73,12.433333333333323,23.23333333333332,13.4,23.0,0.0,0.0,0.0
523,2011-08-17,275.84,-0.010000000000047748,275.86,275.87,275.87,275.81,-0.009999999999990905,0.0,0.009999999999990905,-0.0049999999999954525,0.0,0.005000000000009663,275.865000000004,275.8666666666683,275.86499999999995,7.0,0.0,0.0,0.0,13.4,23.2,29.0,16.1,28.25,9.917992353318065e-15,-3.3306690738754696e-15,3.480000000000005,4.807999999999999,40.27777777777778,33.55555555555556,0.0,10.950000000000001,12.433333333333323,23.133333333333322,10.7,53.0,0.0,0.0,0.0
524,2011-08-18,275.82,-0.01999999999998181,275.86,275.86,275.87,275.81,0.0,-0.009999999999990905,0.0,-0.0049999999999954525,-0.0033333333333303017,0.0,275.860000000004,275.863333333335,275.8649999999999,3.0,0.0,0.0,0.0,13.2,24.8,33.0,16.1,23.25,9.917992353318065e-15,-3.3306690738754696e-15,3.480000000000005,2.187999999999999,38.77777777777778,24.666666666666668,0.0,11.620000000000001,13.266666666666657,23.599999999999984,13.2,30.0,0.0,0.0,0.0
525,2011-08-19,275.81,-0.009999999999990905,275.85,275.86,275.86,275.82,-0.009999999999990905,0.0,-0.009999999999990905,-0.0049999999999954525,-0.006666666666660603,-0.0049999999999954525,275.855000000004,275.85666666666833,275.8599999999999,43.0,0.0,0.0,0.0,12.8,25.8,33.0,17.4,20.75,9.917992353318065e-15,-3.3306690738754696e-15,0.16000000000000442,1.875999999999999,37.44444444444444,25.77777777777778,0.0,12.340000000000003,13.13333333333332,24.599999999999984,13.4,7.0,0.0,0.0,0.0
526,2011-08-20,275.8,-0.009999999999990905,275.84,275.85,275.86,275.84,-0.010000000000047748,-0.009999999999990905,0.0,-0.010000000000019327,-0.006666666666679551,-0.00750000000000739,275.84500000000395,275.85000000000167,275.85249999999985,10.0,0.0,0.5,0.0,12.8,25.2,31.6,18.4,15.75,0.1666666666666766,0.08333333333333,0.050000000000004395,1.895999999999999,36.166666666666664,25.77777777777778,0.0,12.530000000000005,12.933333333333321,25.26666666666665,13.2,3.0,0.0,0.0,0.0
527,2011-08-21,275.79,-0.009999999999990905,275.82,275.84,275.85,275.86,-0.01999999999998181,-0.010000000000047748,-0.009999999999990905,-0.01500000000001478,-0.013333333333340155,-0.010000000000005116,275.83000000000396,275.83666666666835,275.84249999999986,3.0,0.0,0.0,0.0,12.8,26.5,33.7,18.8,14.75,0.1666666666666766,0.08333333333333,0.050000000000004395,1.895999999999999,34.111111111111114,22.444444444444443,0.0,12.450000000000006,12.799999999999988,25.833333333333318,12.8,43.0,0.0,0.0,0.0
528,2011-08-22,275.78,-0.010000000000047748,275.81,275.82,275.84,275.87,-0.009999999999990905,-0.01999999999998181,-0.010000000000047748,-0.014999999999986358,-0.013333333333340155,-0.012500000000002842,275.81500000000403,275.82333333333503,275.8299999999998,13.0,0.0,0.0,0.0,12.6,27.6,35.1,19.9,17.25,0.1666666666666766,0.08333333333333,0.050000000000004395,1.687999999999999,31.88888888888889,20.555555555555557,0.0,12.390000000000004,12.73333333333332,26.433333333333323,12.8,10.0,0.0,0.0,0.5
529,2011-08-23,275.77,-0.009999999999990905,275.8,275.81,275.82,275.87,-0.009999999999990905,-0.009999999999990905,-0.01999999999998181,-0.009999999999990905,-0.013333333333321207,-0.012500000000002842,275.80500000000404,275.81000000000176,275.81749999999977,7.0,0.0,0.0,0.0,12.7,28.0,36.0,20.2,8.25,9.917992353318065e-15,0.08333333333333,0.050000000000004395,1.667999999999999,29.5,18.77777777777778,0.0,12.760000000000005,12.699999999999989,27.366666666666656,12.8,3.0,0.0,0.0,0.0
530,2011-08-24,275.75,-0.01999999999998181,275.79,275.8,275.81,275.86,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.012499999999988631,275.79500000000405,275.8000000000018,275.8049999999998,3.0,0.0,0.0,0.0,12.8,26.7,35.3,19.0,6.5,9.917992353318065e-15,0.08333333333333,0.050000000000004395,1.635999999999999,26.88888888888889,13.222222222222221,0.0,12.700000000000006,12.699999999999989,27.433333333333323,12.6,13.0,0.0,0.0,0.0
531,2011-08-25,275.74,-0.009999999999990905,275.78,275.79,275.8,275.86,-0.010000000000047748,-0.009999999999990905,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.78500000000406,275.7900000000018,275.7949999999998,3.0,0.0,0.0,0.0,12.7,26.1,35.9,17.2,6.5,9.917992353318065e-15,0.08333333333333,0.050000000000004395,1.587999999999999,24.27777777777778,10.222222222222221,0.0,12.900000000000006,12.733333333333322,26.933333333333326,12.7,7.0,0.0,0.0,0.0
532,2011-08-26,275.73,-0.009999999999990905,275.77,275.78,275.79,275.85,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.77500000000407,275.7800000000018,275.7849999999998,3.0,0.0,0.0,0.0,12.9,25.9,36.0,17.0,4.0,9.917992353318065e-15,-3.3306690738754696e-15,0.050000000000004395,1.495999999999999,21.666666666666668,9.777777777777779,0.0,12.870000000000008,12.799999999999988,26.23333333333333,12.8,3.0,0.0,0.0,0.0
533,2011-08-27,275.72,-0.009999999999990905,275.75,275.77,275.78,275.84,-0.01999999999998181,-0.009999999999990905,-0.010000000000047748,-0.014999999999986358,-0.013333333333340155,-0.012500000000002842,275.7600000000041,275.76666666666847,275.7724999999998,47.0,0.0,0.0,0.0,10.3,21.9,33.3,16.5,14.0,9.917992353318065e-15,-3.3306690738754696e-15,0.050000000000004395,1.495999999999999,19.666666666666668,14.666666666666666,0.0,12.560000000000008,11.966666666666654,24.63333333333333,12.7,3.0,0.0,0.0,0.0
534,2011-08-28,275.71,-0.010000000000047748,275.74,275.75,275.77,275.82,-0.009999999999990905,-0.01999999999998181,-0.009999999999990905,-0.014999999999986358,-0.013333333333321207,-0.012500000000002842,275.7450000000041,275.75333333333515,275.7599999999998,50.0,0.0,2.8,0.0,5.8,19.0,23.5,17.0,25.75,0.9333333333333432,0.4666666666666633,0.3300000000000044,1.607999999999999,20.61111111111111,15.444444444444445,0.0,11.82000000000001,9.666666666666654,22.266666666666662,12.9,3.0,0.0,0.0,0.0
535,2011-08-29,275.7,-0.009999999999990905,275.73,275.74,275.75,275.81,-0.009999999999990905,-0.009999999999990905,-0.01999999999998181,-0.009999999999990905,-0.013333333333321207,-0.012499999999988631,275.7350000000041,275.7400000000018,275.74749999999983,27.0,0.0,0.0,0.0,12.3,20.2,27.4,11.3,31.75,0.9333333333333432,0.4666666666666633,0.3300000000000044,1.607999999999999,21.555555555555557,17.333333333333332,0.0,11.770000000000008,9.466666666666654,20.366666666666664,10.3,47.0,0.0,0.0,0.0
536,2011-08-30,275.69,-0.009999999999990905,275.72,275.73,275.74,275.8,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.012499999999988631,275.7250000000041,275.73000000000184,275.73499999999984,43.0,0.0,0.0,0.0,8.7,21.3,27.5,15.9,41.75,0.9333333333333432,0.4666666666666633,0.28000000000000436,1.523999999999999,22.11111111111111,21.77777777777778,0.0,11.36000000000001,8.933333333333321,20.166666666666664,5.8,50.0,0.0,0.0,2.8
537,2011-08-31,275.67,-0.01999999999998181,275.71,275.72,275.73,275.79,-0.010000000000047748,-0.009999999999990905,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.7150000000041,275.72000000000185,275.72499999999985,23.0,0.0,0.0,0.0,10.1,22.1,28.6,15.4,35.75,9.917992353318065e-15,0.4666666666666633,0.28000000000000436,1.523999999999999,21.72222222222222,22.88888888888889,0.0,11.090000000000009,10.366666666666655,21.2,12.3,27.0,0.0,0.0,0.0
538,2011-09-01,275.66,-0.009999999999990905,275.7,275.71,275.72,275.78,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.70500000000413,275.71000000000186,275.71499999999986,63.0,0.0,1.7000000000000002,0.0,7.1,22.4,30.0,16.3,39.0,0.5666666666666766,0.7499999999999968,0.45000000000000445,1.591999999999999,23.944444444444443,29.11111111111111,0.0,10.54000000000001,8.63333333333332,21.933333333333334,8.7,43.0,0.0,0.0,0.0
539,2011-09-02,275.65,-0.010000000000047748,275.69,275.7,275.71,275.77,-0.009999999999990905,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000009853,-0.010000000000005116,275.69500000000414,275.70000000000186,275.70499999999987,63.0,0.0,0.0,0.0,11.1,21.8,30.4,16.3,48.0,0.5666666666666766,0.7499999999999968,0.45000000000000445,1.591999999999999,24.5,35.77777777777778,0.0,10.380000000000008,9.43333333333332,22.099999999999998,10.1,23.0,0.0,0.0,0.0
540,2011-09-03,275.64,-0.009999999999990905,275.67,275.69,275.7,275.75,-0.01999999999998181,-0.009999999999990905,-0.009999999999990905,-0.014999999999986358,-0.013333333333321207,-0.012500000000002842,275.68000000000416,275.68666666666854,275.6924999999999,17.0,0.0,0.0,0.0,12.2,22.6,30.9,14.6,41.5,0.5666666666666766,0.2833333333333301,0.45000000000000445,0.2639999999999989,23.77777777777778,37.333333333333336,0.0,10.32000000000001,10.133333333333319,22.26666666666667,7.1,63.0,0.0,0.0,1.7000000000000002
541,2011-09-04,275.63,-0.009999999999990905,275.66,275.67,275.69,275.74,-0.009999999999990905,-0.01999999999998181,-0.009999999999990905,-0.014999999999986358,-0.013333333333321207,-0.012499999999988631,275.66500000000417,275.6733333333352,275.6799999999999,33.0,0.0,0.0,0.0,9.4,23.2,33.2,17.0,44.0,9.917992353318065e-15,0.2833333333333301,0.45000000000000445,0.19999999999999893,25.22222222222222,40.666666666666664,0.0,9.990000000000009,10.899999999999984,22.533333333333342,11.1,63.0,0.0,0.0,0.0
542,2011-09-05,275.62,-0.009999999999990905,275.65,275.66,275.67,275.73,-0.010000000000047748,-0.009999999999990905,-0.01999999999998181,-0.010000000000019327,-0.013333333333340155,-0.012500000000002842,275.6550000000042,275.66000000000184,275.66749999999985,93.0,0.0,14.9,0.0,3.2,20.8,25.1,18.0,51.5,4.9666666666666766,2.7666666666666635,1.9400000000000044,0.7959999999999989,30.22222222222222,45.77777777777778,0.0,9.020000000000008,8.266666666666652,22.200000000000006,12.2,17.0,0.0,0.0,0.0
543,2011-09-06,275.62,0.0,275.64,275.65,275.66,275.72,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.012500000000002842,275.6450000000042,275.65000000000174,275.65499999999986,40.0,0.0,0.6000000000000001,0.0,10.0,19.7,24.7,17.3,45.75,5.166666666666677,2.8666666666666636,2.0000000000000044,0.819999999999999,30.055555555555557,44.666666666666664,0.0,8.990000000000009,7.533333333333318,21.23333333333334,9.4,33.0,0.0,0.0,0.0
544,2011-09-07,275.61,-0.009999999999990905,275.63,275.64,275.65,275.71,-0.009999999999990905,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000009853,-0.010000000000005116,275.6350000000042,275.64000000000175,275.64499999999987,37.0,0.0,0.0,0.0,8.9,20.0,27.7,11.8,50.75,5.166666666666677,2.5833333333333304,1.7200000000000046,0.819999999999999,31.555555555555557,45.77777777777778,0.0,9.30000000000001,7.366666666666653,20.16666666666667,3.2,93.0,0.0,0.0,14.9
545,2011-09-08,275.6,-0.009999999999990905,275.62,275.63,275.64,275.7,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.010000000000005116,275.6250000000042,275.6300000000018,275.6349999999998,80.0,0.0,0.0,0.0,2.4,18.9,22.4,14.8,62.5,0.20000000000000995,2.5833333333333304,1.7200000000000046,0.819999999999999,35.833333333333336,49.888888888888886,0.0,8.310000000000011,7.099999999999986,19.533333333333335,10.0,40.0,0.0,0.0,0.6000000000000001
546,2011-09-09,275.59,-0.010000000000047748,275.62,275.62,275.63,275.69,0.0,-0.009999999999990905,-0.009999999999990905,-0.0049999999999954525,-0.006666666666660603,-0.007499999999993179,275.6200000000042,275.62333333333515,275.6274999999998,20.0,0.0,0.0,0.0,11.1,21.2,27.7,15.0,44.25,9.917992353318065e-15,2.5833333333333304,1.7200000000000046,0.819999999999999,36.22222222222222,49.55555555555556,0.0,8.55000000000001,7.466666666666652,20.033333333333335,8.9,37.0,0.0,0.0,0.0
547,2011-09-10,275.58,-0.009999999999990905,275.61,275.62,275.62,275.67,-0.009999999999990905,0.0,-0.009999999999990905,-0.0049999999999954525,-0.006666666666660603,-0.007499999999993179,275.6150000000042,275.6166666666685,275.6199999999999,7.0,0.0,0.0,0.0,11.7,22.8,30.8,15.2,36.0,9.917992353318065e-15,2.5833333333333304,1.7200000000000046,0.819999999999999,36.22222222222222,43.333333333333336,0.0,8.710000000000012,8.399999999999984,20.96666666666667,2.4,80.0,0.0,0.0,0.0
548,2011-09-11,275.57,-0.009999999999990905,275.6,275.61,275.62,275.66,-0.009999999999990905,-0.009999999999990905,0.0,-0.009999999999990905,-0.006666666666660603,-0.007499999999993179,275.6050000000042,275.61000000000183,275.61249999999984,13.0,0.0,0.0,0.0,11.4,23.6,30.5,16.0,30.0,9.917992353318065e-15,0.09999999999999698,1.5500000000000047,0.819999999999999,36.77777777777778,37.77777777777778,0.0,9.140000000000011,11.399999999999984,22.53333333333333,11.1,20.0,0.0,0.0,0.0
549,2011-09-12,275.56,-0.009999999999990905,275.59,275.6,275.61,275.65,-0.010000000000047748,-0.009999999999990905,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.00750000000000739,275.5950000000042,275.60000000000184,275.6049999999998,33.0,0.0,0.0,0.0,8.7,22.0,29.8,17.4,18.25,9.917992353318065e-15,-3.0346096006420944e-15,1.5500000000000047,0.819999999999999,38.44444444444444,39.55555555555556,0.0,8.900000000000013,10.599999999999982,22.799999999999997,11.7,7.0,0.0,0.0,0.0
550,2011-09-13,275.55,-0.009999999999990905,275.58,275.59,275.6,275.64,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000019327,-0.010000000000009853,-0.010000000000005116,275.5850000000042,275.59000000000185,275.5949999999998,33.0,0.0,0.0,0.0,10.3,22.1,30.1,16.3,21.5,9.917992353318065e-15,-3.0346096006420944e-15,1.5500000000000047,0.819999999999999,40.111111111111114,39.55555555555556,0.0,8.710000000000012,10.133333333333317,22.566666666666666,11.4,13.0,0.0,0.0,0.0
551,2011-09-14,275.54,-0.009999999999990905,275.57,275.58,275.59,275.63,-0.009999999999990905,-0.009999999999990905,-0.010000000000047748,-0.009999999999990905,-0.010000000000009853,-0.010000000000005116,275.57500000000425,275.58000000000186,275.5849999999998,10.0,0.0,0.0,0.0,11.2,22.9,30.8,15.1,22.25,9.917992353318065e-15,-3.0346096006420944e-15,1.5500000000000047,0.799999999999999,38.05555555555556,30.333333333333332,0.0,8.890000000000011,10.06666666666665,22.333333333333332,8.7,33.0,0.0,0.0,0.0
552,2011-09-15,275.53,-0.010000000000047748,275.56,275.57,275.58,275.62,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,-0.010000000000005116,275.56500000000426,275.5700000000019,275.5749999999998,47.0,0.0,0.0,0.0,9.3,20.1,25.7,17.7,30.75,9.917992353318065e-15,-3.0346096006420944e-15,0.060000000000004584,0.799999999999999,37.888888888888886,31.11111111111111,0.0,9.50000000000001,10.266666666666653,21.7,10.3,33.0,0.0,0.0,0.0
